user_id,customer_id,free_signup_date,first_paid_date,conversion_within_14_days,conversion_within_30_days,conversion_within_90_days,last_churn_date,first_billing_cycle,first_price,subscription_duration_days,days_since_signup,days_to_first_paid,days_to_churn,lifecycle_status,is_paid_subscriber,unique_free_editions_delivered_14d,unique_free_editions_opened_14d,open_rate_free_editions_14d,unique_paid_editions_viewed_14d,multi_free_newsletter_engagement_flag_30d,multi_paid_exploration_flag_14d,email_nl_progression_pattern_30d,email_nl_expansion_timing_days_30d,max_weekly_email_nl_diversity_30d,high_email_nl_diversity_flag_30d,free_to_paid_transition_signal_30d,unique_free_editions_delivered_30d,free_editions_total_opens_30d,paid_editions_total_views_30d,open_rate_free_editions_30d,free_content_active_days_30d,free_content_consistency_score_30d,free_content_frequency_score_30d,unique_editions_opened_per_active_day_30d,avg_days_between_free_opens_30d,median_days_between_free_opens_30d,avg_hours_to_open_email_30d,free_email_engagement_span_days_30d,free_email_engagement_velocity_30d,journey_progression_score_30d,consistent_free_email_habit_30d,unique_free_newsletters_30d,unique_free_editions_30d,unique_paid_newsletters_explored_30d,unique_paid_editions_explored_30d,total_unique_newsletters_30d,total_unique_editions_30d,repeat_rate_free_opens_30d,free_content_entropy_30d,paid_exploration_concentration_30d,avg_opens_per_edition_30d,unique_free_editions_opened_30d,unique_paid_editions_viewed_30d,free_content_edition_diversity_30d
user_2745,customer_1854,2025-04-02,,0,0,0,,,,,119,,,free,false,13,0,0.0,0,0,0,0,30,0,0,0,26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66700,customer_1851,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66522,customer_2024,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66685,customer_1861,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67694,customer_1034,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66707,customer_1848,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1151,customer_2026,2025-04-02,2025-04-02,1,1,1,,Yearly,80.0,119,119,0,,paid,true,0,0,0.0,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66583,customer_1866,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66690,customer_1858,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,1,0,0.25,1,0.03,0.03,1.0,1.0,1.0,563.0,1,1.0,0.13,0,1,1,0,0,1,1,0.0,0.0,0.0,1.0,1,0,1
user_67699,customer_1026,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,372.0,1,1.0,0.13,0,1,1,0,0,1,1,0.0,0.0,0.0,1.0,1,0,1
user_67700,customer_1025,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,140.0,1,1.0,0.13,0,1,1,0,0,2,2,0.25,0.0,0.0,1.0,2,0,1
user_66518,customer_2025,2025-04-02,,0,0,0,,,,,119,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,138.0,1,1.0,0.13,0,1,1,0,0,1,1,0.25,0.0,0.0,1.0,1,0,1
user_66712,customer_1844,2025-04-02,,0,0,0,,,,,119,,,free,false,2,1,0.5,0,1,0,2,30,2,0,0,4,4,0,1.0,4,0.13,0.13,1.0,0.25,0.0,418.25,15,0.27,0.44,1,3,4,0,0,4,5,0.75,0.5,0.0,1.0,5,0,4
user_66729,customer_1827,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67703,customer_1022,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66721,customer_1835,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67718,customer_1016,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66726,customer_1830,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66716,customer_1841,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66718,customer_1839,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66714,customer_1843,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67721,customer_1009,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,0
user_67723,customer_1013,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67725,customer_1012,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66723,customer_1833,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66724,customer_1832,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,0
user_66728,customer_1828,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66719,customer_1837,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1241,customer_1826,2025-04-03,2025-04-03,1,1,1,,Monthly,9.0,118,118,0,,paid,true,0,0,0.0,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66732,customer_1822,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66725,customer_1831,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_2579,customer_1824,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67728,customer_1006,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66717,customer_1840,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66730,customer_1825,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66727,customer_1829,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67702,customer_1021,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_3096,customer_1838,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,0
user_66731,customer_1823,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67712,customer_1011,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67722,customer_1014,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67717,customer_1017,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,690.0,1,1.0,0.1,0,1,1,0,0,1,1,0.25,0.0,0.0,1.0,1,0,1
user_1639,customer_1842,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,21,5,0,0,5,1,0,0.2,1,0.03,0.03,1.0,0.0,0.0,137.0,1,1.0,0.13,0,1,1,0,0,7,7,0.2,0.0,0.0,1.0,7,0,1
user_66722,customer_1834,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,1,0,0.25,1,0.03,0.03,1.0,1.0,1.0,192.0,1,1.0,0.13,0,1,1,0,0,1,1,0.0,0.0,0.0,1.0,1,0,1
user_66720,customer_1836,2025-04-03,,0,0,0,,,,,118,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,4,2,0,0.5,2,0.07,0.07,1.0,0.0,0.0,93.5,3,0.67,0.25,0,1,2,0,0,2,3,0.0,0.0,0.0,1.0,3,0,2
user_67732,customer_1000,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67733,customer_997,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67724,customer_1004,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_2496,customer_1820,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1,0,1
user_66738,customer_1818,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66735,customer_1821,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67731,customer_1002,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66742,customer_1817,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67730,customer_998,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66746,customer_1814,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66748,customer_1813,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67715,customer_1005,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67735,customer_995,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67729,customer_1003,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67711,customer_1010,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67726,customer_1008,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67727,customer_1007,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67719,customer_1001,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66739,customer_1815,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,285.0,1,1.0,0.13,0,1,1,0,0,2,2,0.25,0.0,0.0,1.0,2,0,1
user_66743,customer_1816,2025-04-04,,0,0,0,,,,,117,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,265.0,1,1.0,0.13,0,1,1,0,0,2,2,0.25,0.0,0.0,1.0,2,0,1
user_66756,customer_1806,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66754,customer_1807,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67739,customer_990,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67741,customer_991,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66753,customer_1808,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67740,customer_992,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_1171,customer_1812,2025-04-05,2025-04-05,1,1,1,2025-05-05,Monthly,9.0,30,116,0,30,free,false,0,0,0.0,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66750,customer_1811,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67736,customer_994,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66752,customer_1809,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67670,customer_993,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67763,customer_985,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,2,0,0,4,1,0,0.25,1,0.03,0.03,1.0,0.0,0.0,123.0,1,1.0,0.13,0,1,1,0,0,2,2,0.25,0.0,0.0,1.0,2,0,1
user_66751,customer_1810,2025-04-05,,0,0,0,,,,,116,,,free,false,2,1,0.5,0,0,0,2,30,2,0,0,4,2,0,0.5,2,0.07,0.07,1.0,0.0,0.0,318.0,15,0.13,0.21,0,2,2,0,0,3,3,0.5,0.5,0.0,1.0,3,0,2
user_67714,customer_999,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,0,30,3,0,0,4,2,0,0.5,2,0.07,0.07,1.0,0.5,0.0,155.0,3,0.67,0.25,0,2,2,0,0,3,3,0.25,0.5,0.0,1.0,3,0,2
user_66757,customer_1805,2025-04-05,,0,0,0,,,,,116,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,4,2,0,0.5,2,0.07,0.07,1.0,0.5,0.0,188.5,3,0.67,0.25,0,2,2,0,0,2,2,0.25,0.5,0.0,1.0,2,0,2
user_66764,customer_1800,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66765,customer_1799,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66769,customer_1797,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_67764,customer_984,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66768,customer_1798,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,0,0,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
user_66761,customer_1802,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,1,30,1,0,0,5,1,0,0.2,1,0.03,0.03,1.0,0.0,0.0,13.0,1,1.0,0.13,0,1,1,0,0,1,1,0.2,0.0,0.0,1.0,1,0,1
user_67769,customer_981,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,0,30,3,0,0,5,1,0,0.2,1,0.03,0.03,1.0,0.0,0.0,0.0,1,1.0,0.13,0,1,1,0,0,1,1,0.2,0.0,0.0,1.0,1,0,1
user_66759,customer_1804,2025-04-06,,0,0,0,,,,,115,,,free,false,2,0,0.0,0,0,0,2,30,2,0,0,5,2,0,0.4,2,0.07,0.07,1.0,0.0,0.0,232.5,15,0.13,0.23,0,1,2,0,0,2,3,0.4,0.0,0.0,1.0,3,0,2
user_66771,customer_1796,2025-04-06,,0,0,0,,,,,115,,,free,false,2,1,0.5,0,0,0,1,30,1,0,0,5,2,0,0.4,2,0.07,0.07,1.0,0.0,0.0,241.0,22,0.09,0.21,0,1,2,0,0,1,2,0.4,0.0,0.0,1.0,2,0,2
user_1591,customer_1795,2025-04-06,,0,0,0,,,,,115,,,free,false,12,0,0.0,0,1,0,1,30,3,0,0,26,3,0,0.12,3,0.1,0.1,1.0,0.33,0.0,498.0,8,0.38,0.35,1,3,3,0,0,6,7,0.12,0.53,0.0,1.0,7,0,5
user_66760,customer_1803,2025-04-06,,0,0,0,,,,,115,,,free,false,2,1,0.5,0,1,0,1,30,3,0,0,5,5,0,1.0,5,0.17,0.17,1.0,0.2,0.0,442.4,29,0.17,0.54,1,3,5,0,0,4,6,0.8,0.91,0.0,1.0,6,0,5
user_2744,customer_1801,2025-04-06,,0,0,0,,,,,115,,,free,false,2,2,1.0,0,1,0,1,30,7,0,0,6,6,0,1.0,6,0.2,0.2,1.0,0.17,0.0,475.5,29,0.21,0.63,1,3,6,0,0,11,21,1.0,0.82,0.0,1.0,21,0,9
